tweet_id,text,rating_numerator,rating_denominator,name,dogs_stage,Ratings,source,retweet_count,favorite_count,retweeted_status,jpg_url,img_num,dog_type,confidence_list
-1399402496,,,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",5664.0,24829.0,,,,,
366440448,,,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",105.0,2363.0,,,,,
2132258816,,,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1195.0,9094.0,,,,,
-1030356992,,,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2687.0,8945.0,,,,,
-1692954624,,,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",5457.0,20011.0,,,,,
-522747904,,,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3809.0,17779.0,,,,,
-694714368,,,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",5388.0,21492.0,,,,,
-1890082816,,,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",21840.0,66437.0,,,,,
-1986613248,,,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",37911.0,0.0,"{'created_at': 'Wed Dec 07 22:38:52 +0000 2016', 'id': 806629075125202948, 'id_str': '806629075125202948', 'full_text': '""Good afternoon class today we\'re going to learn what makes a good boy so good"" 13/10 https://t.co/f1h2Fsalv9', 'truncated': False, 'display_text_range': [0, 85], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 806629061598597121, 'id_str': '806629061598597121', 'indices': [86, 109], 'media_url': 'http://pbs.twimg.com/media/CzG425oXUAEu0Cc.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CzG425oXUAEu0Cc.jpg', 'url': 'https://t.co/f1h2Fsalv9', 'display_url': 'pic.twitter.com/f1h2Fsalv9', 'expanded_url': 'https://twitter.com/dog_rates/status/806629075125202948/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 806629061598597121, 'id_str': '806629061598597121', 'indices': [86, 109], 'media_url': 'http://pbs.twimg.com/media/CzG425oXUAEu0Cc.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CzG425oXUAEu0Cc.jpg', 'url': 'https://t.co/f1h2Fsalv9', 'display_url': 'pic.twitter.com/f1h2Fsalv9', 'expanded_url': 'https://twitter.com/dog_rates/status/806629075125202948/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}}, {'id': 806629061594349568, 'id_str': '806629061594349568', 'indices': [86, 109], 'media_url': 'http://pbs.twimg.com/media/CzG425nWgAAnP7P.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CzG425nWgAAnP7P.jpg', 'url': 'https://t.co/f1h2Fsalv9', 'display_url': 'pic.twitter.com/f1h2Fsalv9', 'expanded_url': 'https://twitter.com/dog_rates/status/806629075125202948/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 640, 'h': 1136, 'resize': 'fit'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 640, 'h': 1136, 'resize': 'fit'}}}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 4196983835, 'id_str': '4196983835', 'name': 'WeRateDogs™ (author)', 'screen_name': 'dog_rates', 'location': 'DM YOUR DOGS, WE WILL RATE', 'description': '#1 Source for Professional Dog Ratings | STORE: @ShopWeRateDogs | IG, FB & SC: WeRateDogs MOBILE APP: @GoodDogsGame | Business: dogratingtwitter@gmail.com', 'url': 'https://t.co/N7sNNHAEXS', 'entities': {'url': {'urls': [{'url': 'https://t.co/N7sNNHAEXS', 'expanded_url': 'http://weratedogs.com', 'display_url': 'weratedogs.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 3200891, 'friends_count': 104, 'listed_count': 2786, 'created_at': 'Sun Nov 15 21:41:29 +0000 2015', 'favourites_count': 114031, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 5288, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/4196983835/1501129017', 'profile_link_color': 'F5ABB5', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': True, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 37911, 'favorite_count': 75639, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'possibly_sensitive_appealable': False, 'lang': 'en'}",,,,
1394003968,,,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11528.0,37744.0,,,,,
655855616,,,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",4479.0,18032.0,,,,,
-728367104,,,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",4119.0,17538.0,,,,,
2140647424,,,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2334.0,0.0,"{'created_at': 'Fri May 05 18:36:06 +0000 2017', 'id': 860563773140209665, 'id_str': '860563773140209665', 'full_text': ""Meet Lorenzo. He's an avid nifty hat wearer and absolute 13/10, but he needs your help to beat cancer. Link below\n\nhttps://t.co/qZdSdzm08p https://t.co/oDIQ1KkdPt"", 'truncated': False, 'display_text_range': [0, 138], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/qZdSdzm08p', 'expanded_url': 'https://www.gofundme.com/help-lorenzo-beat-cancer', 'display_url': 'gofundme.com/help-lorenzo-b…', 'indices': [115, 138]}], 'media': [{'id': 860563764940226560, 'id_str': '860563764940226560', 'indices': [139, 162], 'media_url': 'http://pbs.twimg.com/media/C_FWL0vVwAA13N7.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C_FWL0vVwAA13N7.jpg', 'url': 'https://t.co/oDIQ1KkdPt', 'display_url': 'pic.twitter.com/oDIQ1KkdPt', 'expanded_url': 'https://twitter.com/dog_rates/status/860563773140209665/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 596, 'h': 596, 'resize': 'fit'}, 'medium': {'w': 596, 'h': 596, 'resize': 'fit'}, 'small': {'w': 596, 'h': 596, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}}]}, 'extended_entities': {'media': [{'id': 860563764940226560, 'id_str': '860563764940226560', 'indices': [139, 162], 'media_url': 'http://pbs.twimg.com/media/C_FWL0vVwAA13N7.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C_FWL0vVwAA13N7.jpg', 'url': 'https://t.co/oDIQ1KkdPt', 'display_url': 'pic.twitter.com/oDIQ1KkdPt', 'expanded_url': 'https://twitter.com/dog_rates/status/860563773140209665/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 596, 'h': 596, 'resize': 'fit'}, 'medium': {'w': 596, 'h': 596, 'resize': 'fit'}, 'small': {'w': 596, 'h': 596, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}}, {'id': 860563764956889088, 'id_str': '860563764956889088', 'indices': [139, 162], 'media_url': 'http://pbs.twimg.com/media/C_FWL0zUAAA9Cnn.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C_FWL0zUAAA9Cnn.jpg', 'url': 'https://t.co/oDIQ1KkdPt', 'display_url': 'pic.twitter.com/oDIQ1KkdPt', 'expanded_url': 'https://twitter.com/dog_rates/status/860563773140209665/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 454, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1000, 'h': 667, 'resize': 'fit'}, 'large': {'w': 1000, 'h': 667, 'resize': 'fit'}}}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 4196983835, 'id_str': '4196983835', 'name': 'WeRateDogs™ (author)', 'screen_name': 'dog_rates', 'location': 'DM YOUR DOGS, WE WILL RATE', 'description': '#1 Source for Professional Dog Ratings | STORE: @ShopWeRateDogs | IG, FB & SC: WeRateDogs MOBILE APP: @GoodDogsGame | Business: dogratingtwitter@gmail.com', 'url': 'https://t.co/N7sNNHAEXS', 'entities': {'url': {'urls': [{'url': 'https://t.co/N7sNNHAEXS', 'expanded_url': 'http://weratedogs.com', 'display_url': 'weratedogs.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 3200891, 'friends_count': 104, 'listed_count': 2786, 'created_at': 'Sun Nov 15 21:41:29 +0000 2015', 'favourites_count': 114031, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 5288, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/4196983835/1501129017', 'profile_link_color': 'F5ABB5', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': True, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 2334, 'favorite_count': 7878, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'possibly_sensitive_appealable': False, 'lang': 'en'}",,,,
1884778496,,,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",882.0,0.0,"{'created_at': 'Sat May 06 17:49:42 +0000 2017', 'id': 860914485250469888, 'id_str': '860914485250469888', 'full_text': 'h*ckin adorable promposal. 13/10 @dog_rates https://t.co/6n8hzNihJ9', 'truncated': False, 'display_text_range': [0, 43], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'dog_rates', 'name': 'WeRateDogs™ (author)', 'id': 4196983835, 'id_str': '4196983835', 'indices': [33, 43]}], 'urls': [], 'media': [{'id': 860914470050295814, 'id_str': '860914470050295814', 'indices': [44, 67], 'media_url': 'http://pbs.twimg.com/media/C_KVJjFXcAYcQMI.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C_KVJjFXcAYcQMI.jpg', 'url': 'https://t.co/6n8hzNihJ9', 'display_url': 'pic.twitter.com/6n8hzNihJ9', 'expanded_url': 'https://twitter.com/tallylott/status/860914485250469888/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 848, 'h': 1131, 'resize': 'fit'}, 'large': {'w': 848, 'h': 1131, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 860914470050295814, 'id_str': '860914470050295814', 'indices': [44, 67], 'media_url': 'http://pbs.twimg.com/media/C_KVJjFXcAYcQMI.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C_KVJjFXcAYcQMI.jpg', 'url': 'https://t.co/6n8hzNihJ9', 'display_url': 'pic.twitter.com/6n8hzNihJ9', 'expanded_url': 'https://twitter.com/tallylott/status/860914485250469888/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 848, 'h': 1131, 'resize': 'fit'}, 'large': {'w': 848, 'h': 1131, 'resize': 'fit'}}}, {'id': 860914470041923585, 'id_str': '860914470041923585', 'indices': [44, 67], 'media_url': 'http://pbs.twimg.com/media/C_KVJjDXsAEUCWn.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C_KVJjDXsAEUCWn.jpg', 'url': 'https://t.co/6n8hzNihJ9', 'display_url': 'pic.twitter.com/6n8hzNihJ9', 'expanded_url': 'https://twitter.com/tallylott/status/860914485250469888/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}}}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 363890752, 'id_str': '363890752', 'name': 'tally', 'screen_name': 'tallylott', 'location': '', 'description': ""whs '17 T&F | JMU T&F '21"", 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 806, 'friends_count': 660, 'listed_count': 3, 'created_at': 'Sun Aug 28 21:27:23 +0000 2011', 'favourites_count': 21012, 'utc_offset': -18000, 'time_zone': 'Quito', 'geo_enabled': True, 'verified': False, 'statuses_count': 13328, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/606832009/55kymez9vhk2r8kc88ky.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/606832009/55kymez9vhk2r8kc88ky.jpeg', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/895062489116934145/klzvyUIh_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/895062489116934145/klzvyUIh_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/363890752/1501805812', 'profile_link_color': '2F0E8A', 'profile_sidebar_border_color': 'D114D1', 'profile_sidebar_fill_color': 'E62572', 'profile_text_color': '000000', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 882, 'favorite_count': 10623, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'possibly_sensitive_appealable': False, 'lang': 'en'}",,,,
882348032,,,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2334.0,7878.0,,,,,
1792520192,,,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",5698.0,24678.0,,,,,
-1781137408,,,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3745.0,19154.0,,,,,
626438144,,,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",6295.0,17474.0,,,,,
-1428705280,,,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",33421.0,0.0,"{'created_at': 'Fri Aug 05 21:19:27 +0000 2016', 'id': 761672994376806400, 'id_str': '761672994376806400', 'full_text': 'Ohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboy. 10/10 for all (by happytailsresort) https://t.co/EY8kEFuzK7', 'truncated': False, 'display_text_range': [0, 112], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 761672828462718981, 'id_str': '761672828462718981', 'indices': [113, 136], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/761672828462718981/pu/img/R00UYAAWB3GtuHdI.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/761672828462718981/pu/img/R00UYAAWB3GtuHdI.jpg', 'url': 'https://t.co/EY8kEFuzK7', 'display_url': 'pic.twitter.com/EY8kEFuzK7', 'expanded_url': 'https://twitter.com/dog_rates/status/761672994376806400/video/1', 'type': 'photo', 'sizes': {'small': {'w': 340, 'h': 340, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 600, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 761672828462718981, 'id_str': '761672828462718981', 'indices': [113, 136], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/761672828462718981/pu/img/R00UYAAWB3GtuHdI.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/761672828462718981/pu/img/R00UYAAWB3GtuHdI.jpg', 'url': 'https://t.co/EY8kEFuzK7', 'display_url': 'pic.twitter.com/EY8kEFuzK7', 'expanded_url': 'https://twitter.com/dog_rates/status/761672994376806400/video/1', 'type': 'video', 'sizes': {'small': {'w': 340, 'h': 340, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 600, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 15082, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/761672828462718981/pu/pl/6WCH9yrRtq3PhhSe.m3u8'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/761672828462718981/pu/vid/480x480/jbR6Wmcj_asEkBMe.mp4'}, {'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/761672828462718981/pu/vid/720x720/4FHE09W1A7uxjqHH.mp4'}, {'bitrate': 320000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/761672828462718981/pu/vid/240x240/YXsgMdfcUmpoqgg4.mp4'}]}, 'additional_media_info': {'monetizable': False}}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 4196983835, 'id_str': '4196983835', 'name': 'WeRateDogs™ (author)', 'screen_name': 'dog_rates', 'location': 'DM YOUR DOGS, WE WILL RATE', 'description': '#1 Source for Professional Dog Ratings | STORE: @ShopWeRateDogs | IG, FB & SC: WeRateDogs MOBILE APP: @GoodDogsGame | Business: dogratingtwitter@gmail.com', 'url': 'https://t.co/N7sNNHAEXS', 'entities': {'url': {'urls': [{'url': 'https://t.co/N7sNNHAEXS', 'expanded_url': 'http://weratedogs.com', 'display_url': 'weratedogs.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 3200891, 'friends_count': 104, 'listed_count': 2786, 'created_at': 'Sun Nov 15 21:41:29 +0000 2015', 'favourites_count': 114031, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 5288, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/4196983835/1501129017', 'profile_link_color': 'F5ABB5', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': True, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 33421, 'favorite_count': 55016, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'possibly_sensitive_appealable': False, 'lang': 'in'}",,,,
-493375488,,,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",4349.0,20021.0,,,,,
1712812032,,,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3780.0,16105.0,,,,,
-1617514496,,,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",25661.0,75193.0,,,,,
-979935232,,,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",14740.0,35553.0,,,,,
-2095624192,,,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",8805.0,0.0,"{'created_at': 'Wed Mar 08 18:52:12 +0000 2017', 'id': 839549326359670784, 'id_str': '839549326359670784', 'full_text': ""Meet Winston. He knows he's a little too big for the swing, but he doesn't care. Kindly requests a push. 12/10 would happily oblige https://t.co/GuxEXTdnMu"", 'truncated': False, 'display_text_range': [0, 131], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 839549305585295362, 'id_str': '839549305585295362', 'indices': [132, 155], 'media_url': 'http://pbs.twimg.com/media/C6atpTLWYAIL7bU.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C6atpTLWYAIL7bU.jpg', 'url': 'https://t.co/GuxEXTdnMu', 'display_url': 'pic.twitter.com/GuxEXTdnMu', 'expanded_url': 'https://twitter.com/dog_rates/status/839549326359670784/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1153, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 676, 'h': 1200, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 839549305585295362, 'id_str': '839549305585295362', 'indices': [132, 155], 'media_url': 'http://pbs.twimg.com/media/C6atpTLWYAIL7bU.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C6atpTLWYAIL7bU.jpg', 'url': 'https://t.co/GuxEXTdnMu', 'display_url': 'pic.twitter.com/GuxEXTdnMu', 'expanded_url': 'https://twitter.com/dog_rates/status/839549326359670784/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 1153, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 676, 'h': 1200, 'resize': 'fit'}}}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 4196983835, 'id_str': '4196983835', 'name': 'WeRateDogs™ (author)', 'screen_name': 'dog_rates', 'location': 'DM YOUR DOGS, WE WILL RATE', 'description': '#1 Source for Professional Dog Ratings | STORE: @ShopWeRateDogs | IG, FB & SC: WeRateDogs MOBILE APP: @GoodDogsGame | Business: dogratingtwitter@gmail.com', 'url': 'https://t.co/N7sNNHAEXS', 'entities': {'url': {'urls': [{'url': 'https://t.co/N7sNNHAEXS', 'expanded_url': 'http://weratedogs.com', 'display_url': 'weratedogs.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 3200891, 'friends_count': 104, 'listed_count': 2786, 'created_at': 'Sun Nov 15 21:41:29 +0000 2015', 'favourites_count': 114031, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 5288, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/861415328504569856/R2xOOfwe_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/4196983835/1501129017', 'profile_link_color': 'F5ABB5', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': True, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 8805, 'favorite_count': 29957, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'possibly_sensitive_appealable': False, 'lang': 'en'}",,,,
-715673600,,,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3771.0,16304.0,,,,,
2023194624,,,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3154.0,16524.0,,,,,
-1273540608,,,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2812.0,16952.0,,,,,
1201057792,,,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11524.0,36021.0,,,,,
1448529920,,,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1785.0,6236.0,,,,,
1717006336,,,,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",4934.0,21041.0,,,,,
